STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/02/55,,98,75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/03/55,,93,77
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/04/55,,94,74
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/05/55,,92,78
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/06/55,,96,75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/07/55,,94,72
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/08/55,,74,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/09/55,,75,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/10/55,,81,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/11/55,,85,74
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/12/55,,75,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/13/55,,80,71
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/14/55,,84,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/15/55,,86,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/16/55,,86,74
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/17/55,,81,74
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/18/55,,79,74
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/19/55,,90,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/20/55,,93,71
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/21/55,,94,71
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/22/55,,92,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/23/55,,84,71
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/24/55,,77,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/25/55,,78,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/26/55,,81,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/27/55,,88,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/28/55,,82,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/29/55,,84,71
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/30/55,,87,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/31/55,,81,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/01/55,,80,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/02/55,,76,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/03/55,,76,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/04/55,,80,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/05/55,,83,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/06/55,,86,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/07/55,,85,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/08/55,,73,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/09/55,,72,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/10/55,,81,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/11/55,,84,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/12/55,,73,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/13/55,,71,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/14/55,,76,51
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/15/55,,84,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/16/55,,85,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/17/55,,75,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/18/55,,80,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/19/55,,75,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/20/55,,87,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/21/55,,76,56
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/22/55,,64,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/23/55,,68,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/24/55,,74,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/25/55,,74,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/26/55,,67,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/27/55,,72,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/28/55,,81,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/29/55,,77,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/30/55,,73,64
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/01/55,,72,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/02/55,,70,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/03/55,,73,51
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/04/55,,73,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/05/55,,77,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/06/55,,81,64
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/07/55,,83,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/08/55,,73,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/09/55,,70,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/10/55,,76,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/11/55,,79,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/12/55,,78,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/13/55,,78,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/14/55,,63,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/15/55,,66,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/16/55,,62,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/17/55,,63,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/18/55,,59,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/19/55,,62,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/20/55,,66,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/21/55,,73,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/22/55,,62,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/23/55,,64,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/24/55,,74,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/25/55,,55,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/26/55,,72,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/27/55,,68,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/28/55,,72,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/29/55,,72,56
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/30/55,,72,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/31/55,,61,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/01/55,,65,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/02/55,,72,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/03/55,,58,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/04/55,,48,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/05/55,,49,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/06/55,,60,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/07/55,,48,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/08/55,,51,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/09/55,,50,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/10/55,,49,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/11/55,,58,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/12/55,,72,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/13/55,,75,51
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/14/55,,77,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/15/55,,57,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/16/55,,74,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/17/55,,58,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/18/55,,46,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/19/55,,40,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/20/55,,42,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/21/55,,61,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/22/55,,54,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/23/55,,64,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/24/55,,58,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/25/55,,40,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/26/55,,42,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/27/55,,52,28
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/28/55,,51,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/29/55,,36,16
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/30/55,,39,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/01/55,,39,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/02/55,,40,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/03/55,,59,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/04/55,,62,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/05/55,,59,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/06/55,,41,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/07/55,,40,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/08/55,,48,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/09/55,,40,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/10/55,,34,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/11/55,,36,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/12/55,,39,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/13/55,,39,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/14/55,,40,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/15/55,,44,19
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/16/55,,32,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/17/55,,38,22
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/18/55,,36,28
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/19/55,,39,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/20/55,,28,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/21/55,,27,19
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/22/55,,33,19
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/23/55,,36,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/24/55,,47,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/25/55,,64,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/26/55,,40,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/27/55,,33,21
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/28/55,,32,18
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/29/55,,34,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/30/55,,38,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/31/55,,36,23
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/01/56,,41,23
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/02/56,,40,23
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/03/56,,44,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/04/56,,44,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/05/56,,47,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/06/56,,45,28
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/07/56,,34,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/08/56,,32,21
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/09/56,,32,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/10/56,,48,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/11/56,,45,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/12/56,,43,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/13/56,,43,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/14/56,,44,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/15/56,,48,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/16/56,,41,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/17/56,,37,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/18/56,,43,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/19/56,,34,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/20/56,,39,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/21/56,,37,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/22/56,,46,28
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/23/56,,37,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/24/56,,30,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/25/56,,34,22
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/26/56,,33,22
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/27/56,,33,22
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/28/56,,38,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/29/56,,44,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/30/56,,63,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/31/56,,37,28
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/01/56,,40,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/02/56,,44,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/03/56,,43,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/04/56,,36,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/05/56,,51,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/06/56,,38,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/07/56,,51,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/08/56,,55,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/09/56,,57,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/10/56,,56,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/11/56,,45,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/12/56,,51,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/13/56,,48,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/14/56,,54,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/15/56,,63,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/16/56,,48,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/17/56,,41,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/18/56,,63,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/19/56,,48,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/20/56,,50,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/21/56,,39,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/22/56,,35,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/23/56,,39,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/24/56,,45,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/25/56,,67,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/26/56,,57,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/27/56,,60,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/28/56,,52,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/29/56,,40,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/01/56,,58,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/02/56,,60,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/03/56,,65,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/04/56,,57,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/05/56,,73,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/06/56,,59,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/07/56,,63,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/08/56,,69,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/09/56,,55,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/10/56,,63,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/11/56,,66,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/12/56,,47,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/13/56,,38,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/14/56,,53,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/15/56,,42,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/16/56,,38,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/17/56,,40,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/18/56,,36,28
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/19/56,,36,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/20/56,,41,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/21/56,,48,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/22/56,,59,28
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/23/56,,58,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/24/56,,53,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/25/56,,45,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/26/56,,49,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/27/56,,58,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/28/56,,43,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/29/56,,39,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/30/56,,49,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/31/56,,49,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/01/56,,59,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/02/56,,63,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/03/56,,70,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/04/56,,85,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/05/56,,72,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/06/56,,61,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/07/56,,51,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/08/56,,45,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/09/56,,58,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/10/56,,62,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/11/56,,50,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/12/56,,61,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/13/56,,67,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/14/56,,63,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/15/56,,64,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/16/56,,69,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/17/56,,54,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/18/56,,53,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/19/56,,56,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/20/56,,53,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/21/56,,63,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/22/56,,68,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/23/56,,54,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/24/56,,45,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/25/56,,57,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/26/56,,73,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/27/56,,69,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/28/56,,87,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/29/56,,86,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/30/56,,79,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/01/56,,65,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/02/56,,54,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/03/56,,68,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/04/56,,80,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/05/56,,68,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/06/56,,88,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/07/56,,75,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/08/56,,61,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/09/56,,70,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/10/56,,75,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/11/56,,70,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/12/56,,82,56
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/13/56,,93,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/14/56,,93,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/15/56,,73,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/16/56,,72,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/17/56,,57,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/18/56,,68,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/19/56,,83,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/20/56,,68,51
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/21/56,,78,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/22/56,,82,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/23/56,,77,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/24/56,,63,49
